%  columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1068068, Thu Aug 17 17:07:08 2017
152 1824 -0.635360077919 -0.00771829810105 0.00107863068013 0.409632416558 0.23669173243 0.501668447283 0.585628772644 0.689899182271 0.699542970532 0.720733979307 0.77480995832 0.810564640739 0.846308312975 0.893443557878 0.936081288071 0.961300575319 0.997646899158 1.03117033822 1.09389406733 1.11303721198 1.22058232224 1.34477294368 1.52133114362 1.7848369084
153 1836 -0.63086145875 -0.00750697313778 0.00189995122631 0.421183638089 0.23669173243 0.501668447283 0.585628772644 0.689899182271 0.699542970532 0.720733979307 0.77480995832 0.810564640739 0.846308312975 0.893443557878 0.936081288071 0.961300575319 0.997646899158 1.03117033822 1.09389406733 1.11303721198 1.22058232224 1.34477294368 1.52133114362 1.7848369084
154 1848 -0.630703849427 -0.00248586636224 0.000335086459423 0.417299995426 0.232153356821 0.493509077852 0.581373539001 0.68594535546 0.703633496785 0.720635083671 0.781468863697 0.81147428932 0.846463065723 0.89389823977 0.927855258109 0.960884756112 0.998659042759 1.03934397543 1.10436944696 1.11141891932 1.22096558349 1.33523449657 1.53040654339 1.77833562664
155 1860 -0.630821350232 -0.00454072083718 0.000500618321555 0.42013966655 0.232153356821 0.493509077852 0.581373539001 0.68594535546 0.703633496785 0.720635083671 0.781468863697 0.81147428932 0.846463065723 0.89389823977 0.927855258109 0.960884756112 0.998659042759 1.03934397543 1.10436944696 1.11141891932 1.22096558349 1.33523449657 1.53040654339 1.77833562664
156 1872 -0.638237632415 -0.00277247192762 4.3168921191e-05 0.430085554855 0.224982543809 0.492363123744 0.578780827457 0.685758631021 0.697138688955 0.719635105885 0.787018403025 0.810723015485 0.828715269799 0.890201610578 0.928150728704 0.974112469844 0.999280737375 1.03493592245 1.09859024381 1.11971620753 1.23677918899 1.33148565272 1.53056886169 1.7765524353
157 1884 -0.634892106037 -0.00268845009095 0.00154797829707 0.430691251884 0.224982543809 0.492363123744 0.578780827457 0.685758631021 0.697138688955 0.719635105885 0.787018403025 0.810723015485 0.828715269799 0.890201610578 0.928150728704 0.974112469844 0.999280737375 1.03493592245 1.09859024381 1.11971620753 1.23677918899 1.33148565272 1.53056886169 1.7765524353
158 1896 -0.636229532841 -0.00105618007081 0.00153769549389 0.42992843847 0.22147110261 0.490307275771 0.589676123523 0.685184894904 0.691289952096 0.726790757701 0.78589940966 0.817357535828 0.820316093622 0.890159391074 0.92462162258 0.973289028009 0.985963727051 1.02080861626 1.10436515951 1.12897589498 1.24151304946 1.35327700677 1.52256573988 1.77051204346
159 1908 -0.63564538493 -0.00184937610115 0.000292571300657 0.423826796053 0.22147110261 0.490307275771 0.589676123523 0.685184894904 0.691289952096 0.726790757701 0.78589940966 0.817357535828 0.820316093622 0.890159391074 0.92462162258 0.973289028009 0.985963727051 1.02080861626 1.10436515951 1.12897589498 1.24151304946 1.35327700677 1.52256573988 1.77051204346
160 1920 -0.634985914235 -0.00229247594014 0.00220812180322 0.417071186821 0.21719547753 0.483952241912 0.595714787071 0.675905460993 0.684726575924 0.725478096627 0.793694909051 0.819335061315 0.828645165343 0.873462419465 0.927652828021 0.969162652464 0.993601055116 1.01736794284 1.10934051679 1.12872087644 1.24982481583 1.38709919352 1.51719676025 1.74531833337
161 1932 -0.630816548303 -0.00295555522601 0.000206592526334 0.418309898468 0.21719547753 0.483952241912 0.595714787071 0.675905460993 0.684726575924 0.725478096627 0.793694909051 0.819335061315 0.828645165343 0.873462419465 0.927652828021 0.969162652464 0.993601055116 1.01736794284 1.10934051679 1.12872087644 1.24982481583 1.38709919352 1.51719676025 1.74531833337
162 1944 -0.633037799461 -0.000711347214069 0.00175948884307 0.410254156986 0.213286496616 0.477315418717 0.601567390222 0.670602717595 0.685905892583 0.719782012341 0.79690932186 0.806259895862 0.831247214103 0.877588450575 0.913936255854 0.95225400697 0.998628604474 1.02621287837 1.11279774583 1.13857423506 1.25019715851 1.40502014615 1.5137123739 1.73918735113
163 1956 -0.632617889215 -0.00112004706967 0.00210786293848 0.403438566463 0.213286496616 0.477315418717 0.601567390222 0.670602717595 0.685905892583 0.719782012341 0.79690932186 0.806259895862 0.831247214103 0.877588450575 0.913936255854 0.95225400697 0.998628604474 1.02621287837 1.11279774583 1.13857423506 1.25019715851 1.40502014615 1.5137123739 1.73918735113
164 1968 -0.629838161565 -0.000486831392824 0.000912980778586 0.390627407536 0.205789490067 0.47113571918 0.606682176301 0.678342118436 0.690367938073 0.714537823304 0.789551655624 0.807101333354 0.828084075902 0.870313890459 0.930545144481 0.950487980412 0.995413908502 1.03013571351 1.10888258162 1.14842299569 1.23375799491 1.38910470703 1.52907850051 1.74430692641
165 1980 -0.636379628673 -0.000621705524362 0.000124872358149 0.375210840705 0.205789490067 0.47113571918 0.606682176301 0.678342118436 0.690367938073 0.714537823304 0.789551655624 0.807101333354 0.828084075902 0.870313890459 0.930545144481 0.950487980412 0.995413908502 1.03013571351 1.10888258162 1.14842299569 1.23375799491 1.38910470703 1.52907850051 1.74430692641
166 1992 -0.64687595694 -4.4039919683e-05 0.00393855420373 0.367462529894 0.202358765526 0.465406601404 0.602998648452 0.675913492495 0.696203168693 0.71343663354 0.778585182185 0.799828413726 0.822373027363 0.863843689314 0.928977510767 0.952807988534 0.97976186193 1.04759958723 1.12549239167 1.13840878586 1.21466783427 1.37351331717 1.5276259692 1.78137609217
167 2004 -0.650788345785 -0.00553578162682 0.00312661489194 0.365973413807 0.202358765526 0.465406601404 0.602998648452 0.675913492495 0.696203168693 0.71343663354 0.778585182185 0.799828413726 0.822373027363 0.863843689314 0.928977510767 0.952807988534 0.97976186193 1.04759958723 1.12549239167 1.13840878586 1.21466783427 1.37351331717 1.5276259692 1.78137609217
168 2016 -0.650930526364 -0.000258440577994 0.00117884063489 0.372607995484 0.194153802438 0.459723557686 0.601389439457 0.6787063565 0.689644867993 0.706942501086 0.764240373896 0.789242363331 0.816901108588 0.852173357096 0.933863278154 0.9492668906 0.976330003022 1.06559908821 1.1242428672 1.14134573789 1.2108023342 1.36302821694 1.55287026734 1.7857657129
169 2028 -0.660013850465 -0.000597984551699 4.0691872886e-05 0.369601478651 0.194153802438 0.459723557686 0.601389439457 0.6787063565 0.689644867993 0.706942501086 0.764240373896 0.789242363331 0.816901108588 0.852173357096 0.933863278154 0.9492668906 0.976330003022 1.06559908821 1.1242428672 1.14134573789 1.2108023342 1.36302821694 1.55287026734 1.7857657129
170 2040 -0.662834520959 -0.00243263279034 0.000391142127415 0.369610054045 0.192660210969 0.4543665644 0.601775045875 0.676472834384 0.693758776631 0.705415488083 0.755270006416 0.788221842942 0.810792966461 0.853922992262 0.931265468179 0.935297258977 0.968319873028 1.08677560151 1.11608595555 1.14192545136 1.20274486523 1.364628355 1.55432963317 1.80120156163
171 2052 -0.66350749398 -0.000664487965085 0.000776183256639 0.366352427921 0.192660210969 0.4543665644 0.601775045875 0.676472834384 0.693758776631 0.705415488083 0.755270006416 0.788221842942 0.810792966461 0.853922992262 0.931265468179 0.935297258977 0.968319873028 1.08677560151 1.11608595555 1.14192545136 1.20274486523 1.364628355 1.55432963317 1.80120156163
172 2064 -0.663546093982 -0.00140695402016 0.00209017355771 0.366010963733 0.192106301684 0.44760165391 0.596841139157 0.666764142248 0.683816599194 0.714112890169 0.759130387216 0.785741247855 0.806563760906 0.856003277415 0.924069372828 0.938642040771 0.97990545584 1.09041195872 1.10536776181 1.14891370061 1.23068233051 1.3727093194 1.54730796167 1.78559749781
173 2076 -0.66182115281 -0.00455254178325 0.000912661586189 0.361186434639 0.192106301684 0.44760165391 0.596841139157 0.666764142248 0.683816599194 0.714112890169 0.759130387216 0.785741247855 0.806563760906 0.856003277415 0.924069372828 0.938642040771 0.97990545584 1.09041195872 1.10536776181 1.14891370061 1.23068233051 1.3727093194 1.54730796167 1.78559749781
174 2088 -0.665690269904 -0.00157148835722 0.000420046735515 0.366033213856 0.189661046151 0.448210315717 0.598423846116 0.665905287818 0.685669256198 0.72804936369 0.764348547971 0.789270728908 0.799905277177 0.859384153705 0.926954996559 0.945045264362 0.977549843313 1.08550333965 1.10597097894 1.16264323607 1.24448230755 1.3654382204 1.54064199647 1.76858886062
175 2100 -0.665465437489 -0.00320536801357 0.00206859272041 0.368128144851 0.189661046151 0.448210315717 0.598423846116 0.665905287818 0.685669256198 0.72804936369 0.764348547971 0.789270728908 0.799905277177 0.859384153705 0.926954996559 0.945045264362 0.977549843313 1.08550333965 1.10597097894 1.16264323607 1.24448230755 1.3654382204 1.54064199647 1.76858886062
176 2112 -0.665443929414 -0.000550449801451 0.00290009569998 0.36597448919 0.186005320772 0.445676731475 0.603912500671 0.667848922535 0.678436841999 0.726559365698 0.765120493276 0.789798782899 0.79759640886 0.867663893722 0.922703587431 0.932773119248 0.988457602515 1.08535617538 1.11833847725 1.16633531297 1.25371669262 1.36008954305 1.54332162976 1.75461697581
177 2124 -0.665258992174 -0.000517098724767 0.000664936152748 0.370918713811 0.186005320772 0.445676731475 0.603912500671 0.667848922535 0.678436841999 0.726559365698 0.765120493276 0.789798782899 0.79759640886 0.867663893722 0.922703587431 0.932773119248 0.988457602515 1.08535617538 1.11833847725 1.16633531297 1.25371669262 1.36008954305 1.54332162976 1.75461697581
178 2136 -0.667022076303 -0.00266030867941 0.00146949229963 0.369916894359 0.18464643321 0.442802154882 0.589176460201 0.667650813783 0.676990795616 0.714553748695 0.761032320391 0.786474482352 0.799307104057 0.865238028828 0.915965654385 0.93628434734 1.00442221163 1.0894266565 1.11901869774 1.15365803923 1.26575144697 1.36346760643 1.53031481022 1.76785213986
179 2148 -0.674491447954 -0.0030099987852 0.000126168162977 0.378851595742 0.18464643321 0.442802154882 0.589176460201 0.667650813783 0.676990795616 0.714553748695 0.761032320391 0.786474482352 0.799307104057 0.865238028828 0.915965654385 0.93628434734 1.00442221163 1.0894266565 1.11901869774 1.15365803923 1.26575144697 1.36346760643 1.53031481022 1.76785213986
180 2160 -0.674028169051 -0.0020094233109 0.000805376363567 0.375657419976 0.177646581021 0.436929248995 0.596036140768 0.659276211029 0.676807045589 0.723214144238 0.765943813782 0.783102633115 0.805647592272 0.860156357217 0.914426772969 0.936225199814 1.01185278711 1.08401269495 1.12152702733 1.15954655873 1.25357393066 1.3481330141 1.55160586176 1.76274830338
181 2172 -0.673058449454 -0.000363704445774 0.000633054059344 0.370215382365 0.177646581021 0.436929248995 0.596036140768 0.659276211029 0.676807045589 0.723214144238 0.765943813782 0.783102633115 0.805647592272 0.860156357217 0.914426772969 0.936225199814 1.01185278711 1.08401269495 1.12152702733 1.15954655873 1.25357393066 1.3481330141 1.55160586176 1.76274830338
182 2184 -0.677960208908 -0.00545912888984 0.000457591242929 0.387304420499 0.174361203786 0.422306828355 0.597351727316 0.653159776946 0.674647750791 0.722897845787 0.760375072233 0.774420820273 0.81536791054 0.862113229306 0.923440076391 0.942964988122 1.00404312849 1.07801632293 1.11326118634 1.15806881038 1.25448049757 1.35610031947 1.55644601464 1.76528801408
183 2196 -0.685221619414 -0.00081833986014 0.00216625604231 0.390040392959 0.174361203786 0.422306828355 0.597351727316 0.653159776946 0.674647750791 0.722897845787 0.760375072233 0.774420820273 0.81536791054 0.862113229306 0.923440076391 0.942964988122 1.00404312849 1.07801632293 1.11326118634 1.15806881038 1.25448049757 1.35610031947 1.55644601464 1.76528801408
184 2208 -0.68748517093 -0.000804821087454 0.000660704477182 0.399631052651 0.172833876801 0.413876209001 0.593909490691 0.654794064255 0.675781733545 0.722595010088 0.752340230415 0.758046592864 0.82502415272 0.875389710743 0.933449770078 0.964378952146 1.01368138453 1.08782104795 1.1088124944 1.13103454877 1.24410140143 1.3514647843 1.55549551864 1.77091175447
185 2220 -0.6896042211 -0.00154128670383 0.00144310026976 0.405903527646 0.172833876801 0.413876209001 0.593909490691 0.654794064255 0.675781733545 0.722595010088 0.752340230415 0.758046592864 0.82502415272 0.875389710743 0.933449770078 0.964378952146 1.01368138453 1.08782104795 1.1088124944 1.13103454877 1.24410140143 1.3514647843 1.55549551864 1.77091175447
186 2232 -0.683400046085 -0.0010708414227 0.000801753991419 0.406052209563 0.168595699821 0.407409288063 0.589790486143 0.657188026999 0.674202435322 0.713332778422 0.752264412525 0.758455524839 0.826824751505 0.897358841055 0.929701334368 0.990698657365 1.01424396535 1.10120975631 1.11534725654 1.12561540778 1.24692739045 1.34478721484 1.55250427131 1.74947457687
187 2244 -0.681795768612 -0.00281493574804 0.000256417196971 0.406665863089 0.168595699821 0.407409288063 0.589790486143 0.657188026999 0.674202435322 0.713332778422 0.752264412525 0.758455524839 0.826824751505 0.897358841055 0.929701334368 0.990698657365 1.01424396535 1.10120975631 1.11534725654 1.12561540778 1.24692739045 1.34478721484 1.55250427131 1.74947457687
188 2256 -0.677272454311 -0.000654788701119 0.00325677677956 0.415646104278 0.165468209174 0.402562285252 0.58427838692 0.655498884543 0.67454177189 0.714925051384 0.749152368917 0.756005378493 0.843444093923 0.886408945829 0.929247485596 1.00591046408 1.034826694 1.09462241289 1.11047702748 1.13749791768 1.24965565634 1.36249308318 1.55419284791 1.71419461775
189 2268 -0.687160383793 -0.00500871899968 0.00218004485645 0.427080894479 0.165468209174 0.402562285252 0.58427838692 0.655498884543 0.67454177189 0.714925051384 0.749152368917 0.756005378493 0.843444093923 0.886408945829 0.929247485596 1.00591046408 1.034826694 1.09462241289 1.11047702748 1.13749791768 1.24965565634 1.36249308318 1.55419284791 1.71419461775
190 2280 -0.68853610692 -0.00124509321214 0.00175853693199 0.435957589725 0.159553884327 0.391127091642 0.572434178325 0.63720836538 0.660953600481 0.700978335749 0.744130267927 0.760786121118 0.84815820395 0.873047207931 0.932789958464 1.00325753639 1.04549752588 1.09251758729 1.13141494123 1.14009045428 1.25661187666 1.36009074908 1.55841699873 1.71602301212
191 2292 -0.686614427955 -0.000116722226864 0.000149374457469 0.445410074223 0.159553884327 0.391127091642 0.572434178325 0.63720836538 0.660953600481 0.700978335749 0.744130267927 0.760786121118 0.84815820395 0.873047207931 0.932789958464 1.00325753639 1.04549752588 1.09251758729 1.13141494123 1.14009045428 1.25661187666 1.36009074908 1.55841699873 1.71602301212
192 2304 -0.684675916393 -0.00140619919623 0.000756008337779 0.446198526179 0.155877873032 0.393054416437 0.566719711924 0.638928735089 0.649432989791 0.696475821234 0.756126662088 0.769427882448 0.84921712882 0.874364600245 0.932649362964 1.00464222415 1.05105475439 1.10075230833 1.11773753782 1.17029361509 1.23634346103 1.3580606333 1.55078921217 1.71559886164
193 2316 -0.685822524508 -0.00182762722657 0.00240868141315 0.450340663054 0.155877873032 0.393054416437 0.566719711924 0.638928735089 0.649432989791 0.696475821234 0.756126662088 0.769427882448 0.84921712882 0.874364600245 0.932649362964 1.00464222415 1.05105475439 1.10075230833 1.11773753782 1.17029361509 1.23634346103 1.3580606333 1.55078921217 1.71559886164
194 2328 -0.684900512406 -0.00362280033851 0.000556477418472 0.443980679758 0.153020728499 0.390061069867 0.565189011766 0.638179367585 0.648854641369 0.697558546694 0.757469671807 0.769926624682 0.850152247176 0.880166419224 0.928841632321 1.00437811212 1.04439980183 1.09033236725 1.11263155122 1.18714129763 1.2424421987 1.35737478937 1.55774574237 1.70735297821
195 2340 -0.685698956526 -0.00147689258252 0.00323079443553 0.444348928164 0.153020728499 0.390061069867 0.565189011766 0.638179367585 0.648854641369 0.697558546694 0.757469671807 0.769926624682 0.850152247176 0.880166419224 0.928841632321 1.00437811212 1.04439980183 1.09033236725 1.11263155122 1.18714129763 1.2424421987 1.35737478937 1.55774574237 1.70735297821
196 2352 -0.690210262621 -0.000341551784764 0.00244053414025 0.444782406765 0.148300755663 0.380679070338 0.558267743155 0.631650474798 0.647607729396 0.693114328642 0.748660269785 0.763756005108 0.853748682134 0.872817607045 0.936434789326 1.0067041568 1.05314731872 1.08266132367 1.11447598734 1.18081649277 1.2566416317 1.36665555017 1.55684372701 1.705710582
197 2364 -0.696575955425 -0.00318487747247 0.00219124535862 0.45461962584 0.148300755663 0.380679070338 0.558267743155 0.631650474798 0.647607729396 0.693114328642 0.748660269785 0.763756005108 0.853748682134 0.872817607045 0.936434789326 1.0067041568 1.05314731872 1.08266132367 1.11447598734 1.18081649277 1.2566416317 1.36665555017 1.55684372701 1.705710582
198 2376 -0.703675865361 -0.000107423520031 0.000504015222097 0.462674341898 0.144831012716 0.37560071248 0.551315537539 0.621991754042 0.637325006514 0.689079754212 0.742255930583 0.77281231055 0.847673001247 0.86967493184 0.931707906826 1.00664240217 1.0475005733 1.08848788933 1.10367039572 1.17764796351 1.25303833223 1.3766489043 1.55017248378 1.73387651165
199 2388 -0.705317117026 -0.00055758302356 0.00308470466386 0.465380664614 0.144831012716 0.37560071248 0.551315537539 0.621991754042 0.637325006514 0.689079754212 0.742255930583 0.77281231055 0.847673001247 0.86967493184 0.931707906826 1.00664240217 1.0475005733 1.08848788933 1.10367039572 1.17764796351 1.25303833223 1.3766489043 1.55017248378 1.73387651165
200 2400 -0.705944289581 -0.000996755746373 0.00107879263589 0.465574882047 0.143298161079 0.3674034807 0.549354883908 0.624482481856 0.641560704344 0.692449762271 0.737224999088 0.775112585956 0.84406008334 0.867512838075 0.93684891705 0.991375556857 1.04836851047 1.09138300841 1.10166376329 1.18337462124 1.24753022585 1.36200474038 1.55041948738 1.75281935262
